osm_id,osm_type,name,category,cuisine,lat,lon,address,suburb,website,opening_hours,rating,review_count,review_velocity_per_week,popularity_review,foot_monthly,foot_daily_avg,dwell_min,foot_source,popularity_foot,suburb_source,suburb_conf_km
2687981874,node,Spin Coffee,cafe,,-37.81648,144.958255,,Melbourne,http://www.spincoffee.com.au,,4,92,,39.8,,,,,,nearest,0.109
2687982804,node,Simply Spanish,restaurant,,-37.816543,144.958097,555 William Street,Melbourne,https://www.simplyspanish.com.au/,,,,,,,,,,,nearest,0.123
2687983457,node,Famish'd,cafe,,-37.816599,144.957794,,Melbourne,http://famishd.com.au,,4.2,45,,36.9,,,,,,nearest,0.103
2689166177,node,Loop Roof,bar,,-37.8121163,144.9721574,23 Meyers Place,Melbourne,https://www.looprooftopbar.com.au/,Tu-Th 16:00-23:00; Fr 14:00-01:00; Sa 12:00-01:00; Su 12:00-20:00,4.3,1061,,53.8,,,,,,osm,0.0
2689530929,node,Zero Gradi,ice_cream,ice_cream,-37.823287,144.957247,,Southbank,,,3.4,480,,46.1,,,,,,nearest,0.241
2689678947,node,Off the boat Pizzaria,restaurant,pizza,-37.7153256,144.9954305,,Reservoir,,,4.4,633,,51.5,,,,,,nearest,1.167
2689678952,node,Marn Bo Take Away,fast_food,chinese,-37.7193068,144.9933898,,Reservoir,,,3.3,90,,36.9,,,,,,nearest,0.906
2689678954,node,Misty's 1950's Diner,fast_food,burger,-37.7185945,144.9930306,,Reservoir,,,4,518,,48.9,,,,,,nearest,0.98
2690754173,node,Cafenetics,cafe,coffee_shop,-37.8141621,144.9470999,990 La Trobe Street,Docklands,https://www.cafenatics.com.au/locations/990-la-trobe,Mo-Fr 06:00-16:30,3.7,118,,39.9,,,,,,nearest,0.089
2690897131,node,Mothership,cafe,,-37.8069234,144.9986977,,Abbotsford,,Mo-Fr 07:00-16:00,4.6,33,,36.9,,,,,,nearest,0.331
2694389869,node,Mavis the Grocer,cafe,,-37.8030269,144.9970286,197 Vere Street,Abbotsford,https://mavisthegrocer.com.au/,,4.4,357,,48.5,,,,,,osm,0.0
2694390002,node,Kaede,cafe,japanese;coffee_shop,-37.8004034,144.9973958,325 Johnston Street,Abbotsford,,Mo-Fr 07:00-14:30; Sa-Su 08:00-15:00,4.5,546,,51.1,,,,,,osm,0.0
2694390078,node,The Kitchen,restaurant,,-37.805291,144.9974337,200 Gipps Street,Abbotsford,,,,,,,,,,,,nearest,0.254
2694420515,node,Giuseppe's Pizza,restaurant,pizza,-38.2304211,145.0378007,92 Wilsons Road,Mornington,https://www.giuseppespizza.com.au/,,,,,,,,,,,osm,0.0
2696094394,node,Kere Kere,cafe,coffee_shop,-37.8257083,144.9608905,207 City Road,Southbank,https://www.kerekere.org/,,,,,,,,,,,nearest,0.096
2697521050,node,Kappaya Japanese Soul Food Cafe,restaurant,japanese,-37.8026424,145.0035069,,Abbotsford,,,,,,,,,,,,nearest,0.202
2697593556,node,Jaidee Thai,restaurant,thai,-37.8101104,144.9952973,,Richmond,,,4.5,133,,43.7,,,,,,nearest,0.016
2699248495,node,Fonda,restaurant,mexican,-37.8258796,144.9983518,,Richmond,,,,,,,,,,,,nearest,0.035
2699454630,node,Five Guys,fast_food,burger,-37.821617,144.961794,,Southbank,https://www.tgifridays.com.au/,,3.9,1348,,53.5,,,,,,nearest,0.078
2699741354,node,Ebi Fine Food,restaurant,japanese,-37.7960321,144.8862878,18A Essex Street,Footscray,,,4.6,371,,49.5,,,,,,osm,0.0
2702382458,node,PappaRich,restaurant,malaysian,-37.819341,144.952417,,Docklands,https://www.papparich.net.au,,3.9,932,,51.5,,,,,,nearest,0.087
2705022742,node,Nando's,restaurant,chicken;portuguese,-37.8452157,144.9801182,,Melbourne,https://www.nandos.com.au/,,,,,,,,,,,nearest,0.281
2706295786,node,Gateaux by MF,cafe,Patisserie,-37.9305165,145.0036463,,Hampton,,,,,,,,,,,,nearest,0.232
2707924862,node,Bamboo Garden,fast_food,chinese,-37.7819939,144.915702,,Ascot Vale,,,4.6,79,,41.4,,,,,,nearest,0.857
2707925015,node,Charcoal Chicken,fast_food,chicken,-37.7820334,144.9156363,,Ascot Vale,,,4.2,90,,40.5,,,,,,nearest,0.861
2711791292,node,Albion Hotel,bar,,-37.798878,144.948542,,North Melbourne,,,4.6,470,,50.8,,,,,,nearest,0.16
2712358171,node,Waku Waku,restaurant,japanese,-37.8132651,144.9622886,346 Little Bouke Street,Melbourne,,"11:00-15:00,17:00-22:00",4.4,1965,,57.5,,,,,,osm,0.0
2716427117,node,Napier Quarter,cafe,,-37.7968656,144.9808288,359 Kerr Street,Fitzroy,,Mo-Su 07:00-23:00,4.1,518,,49.3,,,,,,osm,0.0
2718745539,node,"Lemon, Middle & Orange",cafe,,-37.8073053,144.9878787,25 Rokeby Street,Collingwood,http://www.lemonmiddleandorange.com/,Mo-Fr 07:30-15:30; Sa 08:00-15:00; Su 08:00-15:00,4.3,224,,45.7,,,,,,osm,0.0
2724501139,node,Green & Wood,cafe,,-37.849717,145.121106,,Burwood,,,,,,,,,,,,nearest,0.149
2726372663,node,IMA Café,cafe,,-37.7544816,144.9803487,,Coburg,,,,,,,,,,,,nearest,0.576
2726602756,node,Pizza Art,restaurant,pizza,-37.823669,145.0451367,631 Burwood Road,Hawthorn,pizzaarthawthorn.com.au,,4.5,435,,49.9,,,,,,nearest,0.097
2726602757,node,Pizza Superman,restaurant,pizza,-37.8236647,145.0450777,629 Burwood Road,Hawthorn,,,,,,,,,,,,nearest,0.092
2728051819,node,Local Italian,cafe,coffee_shop,-37.9598041,145.0196415,216 Bluff Road,Sandringham,,Mo-Fr 07:00-15:00,4.7,206,,46.8,,,,,,osm,0.0
2733230228,node,Keeper,pub,,-37.7761878,144.9717786,122 Weston Street,Brunswick East,https://www.keeperbrewing.com.au,Mo-We off; Th-Fr 14:00-23:00; Sa 12:00-23:00; Su 12:00-21:00,4.7,80,,41.9,,,,,,nearest,0.045
2735692789,node,Pizza Hut,restaurant,pizza,-37.7148979,145.0073159,317 Spring Street,Reservoir,https://www.pizzahut.com.au/,,4,526,,48.9,,,,,,nearest,0.359
2738991624,node,Pizza Religion,restaurant,wood_fire_pizza,-37.8341793,145.0468654,493 Tooronga Road,Hawthorn East,https://pizzareligion.com.au/,,4.1,398,,47.9,,,,,,osm,0.0
2739003973,node,Cones Ice Cream,fast_food,,-37.8163829,145.0366947,836 Glenferrie Road,Hawthorn,,,4.5,162,,44.8,,,,,,osm,0.0
2747401933,node,Bellarine Estate,pub,,-38.138006,144.609667,,Drysdale,,,4.4,182,,45,,,,,,nearest,5.426
2753544698,node,Grill'd,fast_food,burger,-37.6996515,144.7755721,,Taylors Lakes,https://www.grilld.com.au/,,,,,,,,,,,nearest,0.044
2753544705,node,KFC,fast_food,chicken,-37.6992244,144.7760074,,Taylors Lakes,https://www.kfc.com.au/,,,,,,,,,,,nearest,0.021
2753544707,node,McDonald's,fast_food,burger,-37.6990825,144.7762676,,Taylors Lakes,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,0.02
2753544710,node,Rosa Mexicano,restaurant,mexican,-37.699965,144.7752521,,Taylors Lakes,,,,,,,,,,,,nearest,0.038
2766205151,node,The Meat&Wine Co,restaurant,,-37.831508,145.056401,,Hawthorn East,,,4.4,1346,,55.5,,,,,,nearest,0.082
2778777213,node,Il Duca,restaurant,italian,-37.8162493,144.9856524,132 Wellington Parade,East Melbourne,https://www.ilducarestaurant.com.au/,,4.4,326,,48,,,,,,nearest,0.061
2789965731,node,Taste of Taj,restaurant,indian,-37.9245251,145.1211103,,Clayton,,,3.3,1155,,50.3,,,,,,nearest,0.355
2790472397,node,Subway,fast_food,sandwich,-37.8195635,144.9589776,,Melbourne,,,3.3,146,,39.4,,,,,,nearest,0.118
2790472399,node,GAMI Chicken,restaurant,,-37.8196424,144.9574355,,Melbourne,,,,,,,,,,,,nearest,0.034
2790472400,node,Shuji Sushi,restaurant,sushi,-37.8190566,144.9587697,,Melbourne,,,,,,,,,,,,nearest,0.097
2794692634,node,Rochdale Fish and Chippery,fast_food,fish_and_chips,-37.6664385,145.0210244,,Thomastown,,,5,2,,25.8,,,,,,nearest,2.422
2805254425,node,Subway,fast_food,sandwich,-37.9656134,145.0554488,,Cheltenham,,"Mo-Fr 09:00-20:00; Sa,Su 10:00-17:00",,,,,,,,,,nearest,0.118
2805345201,node,Addict,cafe,,-37.7989725,144.9832189,240-242 Johnston Street,Fitzroy,http://addictmelbourne.com,Mo-Fr 07:00-16:00; Sa-Su 08:00-16:00,4.4,655,,51.7,,,,,,osm,0.0
2807713601,node,Lost Angel,restaurant,thai,-37.807976,144.971075,Victoria Street,Melbourne,,,4.1,147,,42.7,,,,,,osm,0.0
2807743701,node,Maples,cafe,coffee_shop,-37.800755,144.899536,,Footscray,,,4.3,122,,42.5,,,,,,nearest,0.118
2807819101,node,Maniax,restaurant,,-37.815494,144.963524,,Melbourne,,,,,,,,,,,,nearest,0.025
2814716730,node,A Thousand Blessings,cafe,,-37.8160197,145.0018998,251 Highett Street,Richmond,,,4.5,696,,52.4,,,,,,osm,0.0
2814716731,node,Hector's Deli,fast_food,sandwich,-37.8142049,145.0046452,94 Buckingham Street,Richmond,https://hectorsdeli.com.au/,Mo-Su 07:00-15:00,4.6,1402,,56.5,,,,,,osm,0.0
2822634490,node,Diamond Village Pizza & Pasta,fast_food,pizza,-37.7118276,145.0932104,12 Medbury Avenue,Watsonia,,Tu-Su 16:00-22:00; Th-Sa 16:00-23:00,3.9,70,,38,,,,,,nearest,0.055
2843979678,node,Bridges Cafe,cafe,,-37.7425507,144.9681011,,Coburg,,,,,,,,,,,,nearest,0.135
2849821022,node,Foremost,cafe,,-37.8132871,144.9410614,380 Docklands Drive,Docklands,,,4.9,52,,40.5,,,,,,osm,0.0
2850428165,node,Genki Sushi,fast_food,sushi,-37.8149297,144.9520103,,Melbourne,,,2.4,120,,34.8,,,,,,nearest,0.162
2864096704,node,Subway,fast_food,sandwich,-38.0049489,145.2181054,55-67 Frankston-Dandenong Road,Dandenong,https://www.subway.com.au/,,,,,,,,,,,nearest,1.639
2867998083,node,Sumos Noodle & Sushi Bar,restaurant,noodle,-37.7018939,144.7993939,3 Melton Highway,Taylors Lakes,,,4.2,87,,40.3,,,,,,osm,0.0
2867998085,node,Taylors Lakes Flame Grill Chicken,restaurant,chicken,-37.7025128,144.7999642,,Taylors Lakes,,,3.1,49,,33,,,,,,nearest,0.018
2877128901,node,Hou Hai Dumpling House,restaurant,chinese,-37.7857758,144.9940093,470 Queens Parade,Fitzroy North,,,4.5,242,,46.9,,,,,,nearest,0.135
2881801312,node,Officer Coffee,cafe,cafe,-37.7389806,144.9695094,41-43 Stockade Avenue,Coburg,,,4.8,159,,45.9,,,,,,nearest,0.151
2887172101,node,Boundary Espresso,cafe,coffee_shop,-37.7482617,145.0042156,107 Plenty Road,Preston,https://boundaryespresso.tumblr.com/,Mo-Fr 07:30-15:30; Sa 08:00-16:00; Su 09:00-16:00,4.1,315,,46.7,,,,,,nearest,0.041
2887172102,node,Paradise Indian Restaurant,restaurant,indian,-37.7499405,145.002266,50 High Street,Preston,https://www.paradiserestaurant.com.au/,17:30-22:30,4,235,,44.7,,,,,,osm,0.0
2890078394,node,Joanie's Baretto,bar,,-37.7529888,145.0016803,832a High Street,Thornbury,,,4.5,321,,48.4,,,,,,osm,0.0
2893319084,node,Big Boy,restaurant,burger,-37.814071,144.9613461,28 Hardware Lane,Melbourne,https://www.bigboybbq.com.au/,Su-We 12:00-21:00; Th-Sa 12:00-22:00,,,,,,,,,,nearest,0.036
2894825201,node,Grain express,restaurant,chinese,-37.7207542,145.0479945,,Heidelberg West,,,3.9,44,,35.6,,,,,,nearest,1.715
2898209901,node,G & Tea Gin Garden,bar,,-37.796869,144.978891,348 Brunswick Street,Fitzroy,,,4,2,,21.8,,,,,,osm,0.0
2905129304,node,Gioco,ice_cream,,-37.6997517,145.0316011,26 Gertz Avenue,Reservoir,,,4.7,112,,43.7,,,,,,osm,0.0
2913949309,node,The Malthouse Bar,bar,,-37.8269929,144.9668428,,Southbank,,Th-Sa 16:30-20:00,4.6,1173,,55.6,,,,,,nearest,0.232
2915423701,node,Holy Crumpets,fast_food,,-37.7827254,144.9774435,713 Nicholson Street,Fitzroy North,,,4.9,26,,36.9,,,,,,nearest,0.053
2918312501,node,Sempre Pizza & Calzone,restaurant,pizza,-37.8118958,144.971813,49 Bourke Street,Melbourne,http://www.semprepizzamelbourne.com/main.php,,4.5,256,,47.2,,,,,,nearest,0.017
2926038305,node,the grape & HOP wine bar,bar,,-37.7172123,145.1212801,10 Were Street,Montmorency,,Tu-Fr 15:00+; Sa 14:00+; Su 14:00-21:30,4.6,149,,44.7,,,,,,nearest,0.011
2928755411,node,Schnitz,fast_food,chicken,-37.8865441,145.0827025,,Oakleigh,https://www.schnitz.com.au/,,,,,,,,,,,nearest,0.843
2933009008,node,Everest Cafe,cafe,ice_cream,-37.7119799,144.9862255,,Reservoir,,"Mo-Fr 08:30-14:00; Sa,Su 08:00-14:00",4.6,29,,36.3,,,,,,nearest,0.833
2939983803,node,Cafelito,cafe,,-37.9078492,145.132316,20 Research Way,Clayton,https://cafelitocatering.com.au/,,4.1,35,,35.2,,,,,,osm,0.0
2939999401,node,Ayam Chef,restaurant,malaysian,-37.8298535,144.9678868,67-69 Coventry Street,Southbank,https://ayamchefsouthbank.com.au/,"Su-Mo 11:30-14:45, 17:00-21:15; We-Fr 11:30-14:45, 17:00-21:15; Sa 17:00-21:15",4.4,894,,53.3,,,,,,osm,0.0
2940001901,node,Manchipster,restaurant,fish_and_chips,-37.829888,144.967767,,Southbank,,,3.4,44,,33.6,,,,,,nearest,0.011
2941442605,node,Pizza Man On High,fast_food,,-37.728396,145.0058408,694 High Street,Preston,,,3,166,,38.9,,,,,,nearest,0.396
2941771696,node,Fried Hustle,fast_food,,-37.7405415,145.003733,346 High Street,Preston,https://www.friedhustle.com.au/,,4.2,316,,47.1,,,,,,nearest,0.079
2942876511,node,Domino's,fast_food,pizza,-37.7781192,144.8339536,,Sunshine,https://www.dominos.com.au/,,,,,,,,,,,nearest,0.706
2945204671,node,lui.boss,restaurant,korean,-37.7385291,145.0023026,1 Cook Street,Preston,,,4.5,557,,51.2,,,,,,nearest,0.011
2945204677,node,Confectioner's Favourites,confectionery,,-37.7385553,145.0020607,3 The Strand,Preston,,,,,,,,,,,,osm,0.0
2951835230,node,Catalina,cafe,,-37.8821086,145.2336017,,Wantirna South,https://www.degani.com.au/,,,,,,,,,,,nearest,1.17
2960538434,node,The Fair Trader,cafe,,-37.815598,144.971982,,Melbourne,,,4.1,169,,43.4,,,,,,nearest,0.04
2960547033,node,Desi Dhaba,restaurant,indian,-37.816402,144.970453,134 Flinders Street,Melbourne,,"Mo-Fr 11:00-26:00, Sa-Su 12:00-26:00",3.8,4379,,59.3,,,,,,nearest,0.031
2963956865,node,Knafeh Nabulseyeh,restaurant,,-37.7429543,144.966445,442 Sydney Road,Coburg,,,4.5,628,,51.9,,,,,,nearest,0.031
2963998279,node,Three Bags Full,cafe,,-37.8073914,144.9965445,60 Nicholson Street,Abbotsford,,,4.5,1679,,57,,,,,,nearest,0.171
2971088133,node,Rue de Crêperie,restaurant,crepe,-37.796373,144.978947,,Fitzroy,,,4.9,518,,52.5,,,,,,nearest,0.024
2971098033,node,Meatballs & Sons,restaurant,,-37.799512,144.978462,,Fitzroy,,,4.2,6,,27,,,,,,nearest,0.003
2975319521,node,Foodrinkery,cafe,coffee_shop,-37.8437423,145.0987755,22 Banksia Street,Camberwell,,,4.1,178,,43.7,,,,,,nearest,0.83
2982084933,node,Happy Lucky Dumpling Restaurant,restaurant,,-37.810195,144.995844,,Richmond,,,4.9,11,,32.7,,,,,,nearest,0.008
2982085133,node,Phoenix Restaurant and Bar,restaurant,,-37.810034,144.996801,,Richmond,,,,,,,,,,,,nearest,0.078
2982085233,node,I Love Pho,restaurant,vietnamese,-37.810038,144.996914,,Richmond,,,,,,,,,,,,nearest,0.088
2982440132,node,McDonald's,fast_food,burger,-37.8315291,144.8476601,,Altona North,https://www.mcdonalds.com.au,,,,,,,,,,,nearest,0.73
2982440637,node,KFC,fast_food,chicken,-37.8319507,144.8475903,,Altona North,https://www.kfc.com.au/,,,,,,,,,,,nearest,0.737
2982440645,node,Subway,fast_food,sandwich,-37.832421,144.8471424,,Altona North,https://www.subway.com.au/,,,,,,,,,,,nearest,0.717
2982440684,node,Millers Inn,pub,,-37.8353507,144.8469493,204 Millers Road,Altona North,https://www.millersinn.com.au/,,4.3,1368,,55.2,,,,,,nearest,0.83
2987775018,node,Degani,cafe,,-37.7293484,144.9837936,,Coburg North,,,4.3,506,,49.9,,,,,,nearest,0.428
2999697128,node,Eaglemont Dish,cafe,coffee_shop,-37.7635989,145.0543888,70 Silverdale Road,Eaglemont,,,4.4,131,,43.3,,,,,,osm,0.0
3003930226,node,Eat@Menzies,cafe,,-37.7217503,145.0521671,,Heidelberg West,,,4.5,2,,23.8,,,,,,nearest,1.635
3003930236,node,Cafe Moat,cafe,,-37.7229504,145.0498061,,Heidelberg West,,,,,,,,,,,,nearest,1.475
3006128233,node,Madame K's Vegetarian,restaurant,asian,-37.796189,144.978659,367 Brunswick Street,Fitzroy,https://www.madamek.com.au/,,4.4,347,,48.4,,,,,,osm,0.0
3006733960,node,Various Cafes,fast_food,,-37.6672773,145.061893,,Bundoora,,,,,,,,,,,,nearest,3.173
3006800184,node,Nando's,restaurant,chicken;portuguese,-37.7269902,144.8958379,,Essendon Fields,https://www.nandos.com.au/,,,,,,,,,,,nearest,0.008
3008045233,node,Pounders,fast_food,,-37.8033315,145.0828809,247B Belmore Road,Balwyn North,,,,,,,,,,,,nearest,0.011
3008381827,node,Maney's Dumpling,restaurant,chinese;dumplings,-37.694493,145.0585726,16 McLeans Road,Bundoora,,,4.2,634,,50.7,,,,,,nearest,0.133
3009770709,node,Mama Bear,pub,,-37.7872873,144.9227035,,Flemington,,,4.4,672,,51.8,,,,,,nearest,0.584
3009780869,node,9 Face Thai Cuisine,restaurant,thai,-37.798141,144.9465088,362 Abbotsford Street,North Melbourne,,,4.4,105,,42.1,,,,,,osm,0.0
3012090064,node,HiRize Bakery Cafe,cafe,coffee_shop,-37.8161514,144.9530143,200 Spencer Street,Melbourne,,,4,2,,21.8,,,,,,osm,0.0
3012129849,node,KFC,fast_food,chicken,-37.817456,144.9531153,,Melbourne,,,,,,,,,,,,nearest,0.081
3012129850,node,Zambrero,fast_food,mexican,-37.8173542,144.9529034,,Melbourne,,,4.6,37,,37.5,,,,,,nearest,0.084
3012129851,node,In a Rush,cafe,coffee_shop,-37.817511,144.9529383,,Melbourne,,Mo-Su 08:00-20:00,,,,,,,,,,nearest,0.091
3012327562,node,Indulgence Cafe,cafe,,-37.7610885,145.1699302,,Doncaster East,,,4.2,316,,47.1,,,,,,nearest,0.292
3014252533,node,Fish and Chips,fast_food,,-37.7819122,144.9155023,,Ascot Vale,,"Mo,Tu,Th 11:30-20:00; Fr 11:30-20:30; Sa,Su 12:00-20:00",,,,,,,,,,nearest,0.848
3019271335,node,Charlie's,cafe,,-37.7209897,145.0485938,,Heidelberg West,,,,,,,,,,,,nearest,1.689
3019271336,node,Caffeine,cafe,,-37.72099,145.048502,,Heidelberg West,,,,,,,,,,,,nearest,1.689
3019313433,node,Writer's Block,cafe,,-37.720436,145.048555,,Heidelberg West,,,,,,,,,,,,nearest,1.75
3036905481,node,Tandoori Times,restaurant,indian,-37.8166863,144.89027,,Yarraville,,,4.5,769,,52.9,,,,,,nearest,0.02
3046064444,node,Fish N Chips On Docks,fast_food,fish_and_chips,-37.8147281,144.9427488,,Docklands,,,4.2,234,,45.5,,,,,,nearest,0.055
3046064445,node,New Quay Buffet & Bar,restaurant,,-37.8140216,144.9439195,6 Newquay Promenade,Docklands,https://newquaybuffet.com.au/,,3.7,1055,,51.4,,,,,,osm,0.0
3049708535,node,Gyoza Gyoza,restaurant,japanese,-37.784286,145.125133,,Doncaster,,,,,,,,,,,,nearest,0.802
3049711834,node,Teekaway Delight,restaurant,,-37.7920881,145.0932917,270 Doncaster Road,Balwyn North,,Mo-Fr 10:30-14:30; Sa 17:00-21:00; Su off,4.7,184,,46.2,,,,,,osm,0.0
3049711835,node,Dunyazad,restaurant,lebanese,-37.7907348,145.0959974,,Balwyn North,,Mo-Su 18:00-01:00; Su 12:00-15:00,,,,,,,,,,nearest,0.02
3053213340,node,White Hill Cafe,fast_food,,-37.7545888,144.8351426,,St Albans,,,4.5,121,,43.3,,,,,,nearest,1.584
3053616538,node,Hot Poppy Cafe,cafe,coffee_shop,-37.8047581,144.9490968,9 Errol Street,North Melbourne,https://www.hotpoppycafe.com.au/,Mo-Su 07:30-17:00; PH 07:30-17:00,4.4,446,,49.7,,,,,,osm,0.0
3058383419,node,O-Bento,restaurant,japanese,-37.8136677,144.9463008,990 La Trobe Street,Docklands,https://www.o-bento.com.au/,09:00-16:00,3.6,10,,27,,,,,,osm,0.0
3062311535,node,Sushi Cafe,restaurant,sushi,-37.7918996,145.094015,292 Doncaster Road,Balwyn North,,Mo-Fr 10:00-17:00; Sa 10:00-15:00; Su closed,4.7,51,,39.6,,,,,,osm,0.0
3062311554,node,Subway,fast_food,sandwich,-37.7916555,145.0947664,308 Doncaster Road,Balwyn North,https://www.subway.com.au/,Mo-Th 08:00-20:30; Fr 08:00-21:00; Sa 08:00-20:00; Su 09:00-20:00,,,,,,,,,,nearest,0.071
3064219365,node,Bubba Pizza Berwick,restaurant,,-38.0607383,145.3396938,O'Shea Road,Berwick,berwick.bubbapizza.com.au,,,,,,,,,,,osm,0.0
3064219366,node,Subway,fast_food,sandwich,-38.0608777,145.3396187,,Berwick,https://www.subway.com.au/,,,,,,,,,,,nearest,0.017
3064223102,node,Noodle & Sushi,restaurant,,-38.0607809,145.3399543,95 O'Shea Road,Berwick,,,,,,,,,,,,nearest,0.023
3066657347,node,Schnitz,fast_food,chicken,-38.1425169,145.1237037,,Frankston,https://www.schnitz.com.au/,,,,,,,,,,,nearest,0.231
3066660679,node,Grill'd,fast_food,burger,-38.0182232,145.3023744,,Narre Warren,,,,,,,,,,,,nearest,0.316
3066660680,node,Schnitz,fast_food,chicken,-38.0182296,145.3025594,,Narre Warren,https://www.Schnitz.com.au,,,,,,,,,,,nearest,0.326
3066665792,node,Schnitz,fast_food,chicken,-37.868906,145.2424291,,Wantirna South,https://www.schnitz.com.au/,,,,,,,,,,,nearest,0.271
3066667898,node,Schnitz,fast_food,chicken,-37.8101888,144.9626274,,Melbourne,https://schnitz.com.au/,,3.8,347,,46,,,,,,nearest,0.048
3066672533,node,Schnitz,fast_food,chicken,-37.7396613,145.0305281,,Preston,www.Schnitz.com.au,,,,,,,,,,,nearest,0.316
3069620883,node,Shanghai Dumpling,restaurant,,-37.8120737,144.965604,,Melbourne,,,3.8,1206,,52.5,,,,,,nearest,0.03
3072718452,node,The Boatbuilders Yard,bar,,-37.82414,144.9529795,,South Wharf,,,4.3,4374,,61.3,,,,,,nearest,0.131
3077528035,node,Maruay Thai,restaurant,thai,-37.8488472,145.0810254,,Camberwell,https://maruaythai.com.au/,,4.7,481,,51.3,,,,,,nearest,0.29
3077576033,node,Greenhart,restaurant,asian,-37.8488817,145.0812893,,Camberwell,https://www.greenhartcamberwell.com.au/,,4.8,394,,50.6,,,,,,nearest,0.313
3077886379,node,Truckies Food Stop Takeaway,fast_food,,-37.8175957,144.8560457,403 Francis Street,Altona North,,,,,,,,,,,,nearest,0.916
3079502040,node,Cafe Piccolina,cafe,,-37.795398,144.955647,,North Melbourne,,Mo-Su 08:00-15:00,,,,,,,,,,nearest,0.409
3081624368,node,Alasya,restaurant,turkish,-37.7641263,144.9624841,555 Sydney Road,Brunswick,https://alasya.com.au/,,3.7,1468,,53.1,,,,,,nearest,0.009
3084321273,node,Eat@James,cafe,,-37.7189021,144.8468596,74 Thompsons Road,Keilor Park,,Mo-Fr 05:00-15:00,,,,,,,,,,osm,0.0
3088929512,node,Mesob,restaurant,ethiopian,-37.773925,144.997935,213 High Street,Northcote,https://www.mesob.com.au/,,4.7,671,,53,,,,,,nearest,0.045
3090580869,node,Star Cresent Cafe,cafe,,-38.0154666,145.2696286,37 Star Crescent,Hallam,,,4.1,89,,40.1,,,,,,osm,0.0
3092059480,node,Cafe on Alex,fast_food,,-37.9383556,145.0709224,,Moorabbin,,,4.4,22,,34.1,,,,,,nearest,0.49
3093461729,node,Hairy Little Sista,bar,,-37.814258,144.966689,,Melbourne,,,4.1,33,,34.9,,,,,,nearest,0.028
3093627411,node,Fine Kebabs,fast_food,,-38.007039,145.2182298,2 Johnston Court,Dandenong,https://fine-kebabs.business.site/,Mo-We 07:00-16:00; Th 09:00-17:00; Fr 07:00-20:30; Sa 08:00-15:00; Su off,,,,,,,,,,nearest,1.869
3093629839,node,Mila Cafe,fast_food,,-38.0172709,145.1947347,,Dandenong South,,,,,,,,,,,,nearest,2.156
3093630134,node,Southlink Cafe,fast_food,,-38.0222227,145.2372272,,Hampton Park,,,4.3,128,,42.7,,,,,,nearest,1.994
3099960754,node,Some Velvet Morning,bar,,-37.7892833,144.9901391,123 Queens Parade,Clifton Hill,,,,,,,,,,,,osm,0.0
3101297731,node,Brother Bull,restaurant,japanese,-37.796668,144.964813,,Carlton,,,4.4,8,,29.2,,,,,,nearest,0.105
3101323729,node,Brother Dough Pizzeria e Caffe,restaurant,pizza,-37.806199,144.960438,200 Victoria Street,Melbourne,,,,,,,,,,,,nearest,0.104
3103281733,node,Kings Creek Hotel,restaurant,,-38.2990184,145.1841422,1989 Frankston-Flinders Road,Hastings,https://www.kingscreekhotel.com.au/,,4,1283,,53.6,,,,,,osm,0.0
3109419962,node,Eat On Cafe,fast_food,,-37.9873202,145.1004902,,Mordialloc,,,,,,,,,,,,nearest,0.572
3114406708,node,Milk Bar,fast_food,,-37.7750513,145.3213288,,Mooroolbark,,,,,,,,,,,,nearest,0.838
3116021429,node,Mannaka,restaurant,japanese,-37.8116035,144.9617059,,Melbourne,,,4.7,517,,51.7,,,,,,nearest,0.018
3116346507,node,Roza Restaurant,restaurant,,-37.7516554,144.9646568,131 Sydney Road,Coburg,,,4.3,1416,,55.3,,,,,,nearest,0.094
3123384229,node,Citrus,cafe,sri_lankan,-37.7832134,144.9841088,252 St Georges Road,Fitzroy North,https://www.facebook.com/citrusfitzroy/,,4.7,908,,54.6,,,,,,nearest,0.045
3123396129,node,Schnitz,fast_food,chicken,-37.7756318,144.96083,,Brunswick,https://www.schnitz.com.au/,"Sa-Th 11:00-22:00, Fr 11:00-24:00",4.5,966,,54.1,,,,,,nearest,0.033
3128386597,node,Red Beetle Cafe,cafe,,-37.7335953,144.7416481,,Caroline Springs,,,4.2,304,,46.9,,,,,,nearest,0.091
3128388908,node,Brew Brothers,cafe,,-37.7326778,144.7415137,,Caroline Springs,,,4.8,101,,43.5,,,,,,nearest,0.064
3135006904,node,Zoo Bakery,cafe,,-37.7835473,144.9531253,,Brunswick,,,,,,,,,,,,nearest,0.971
3136427717,node,Two Minutes Turkish,cafe,,-37.72693,144.8952874,30 English Street,Essendon Fields,,"Mo-Fr 07:30-14:00; Sa,Su off",4.7,203,,46.8,,,,,,osm,0.0
3136427718,node,Subway,fast_food,sandwich,-37.7269946,144.8959283,,Essendon Fields,https://www.subway.com.au/,,3.1,75,,35.2,,,,,,osm,0.0
3143313336,node,Garden Cafe,fast_food,,-38.0989885,145.1593471,76 Frankston Gardens Drive,Carrum Downs,,Mo-Fr 05:00-02:45,3.9,32,,34,,,,,,nearest,0.986
